,BreweryName,BreweryType,Latitude,Longitude,County,State
714,Old Possum Brewing Company,brewpub,38.3909741926312,-122.72520784451,Sonoma,CA
715,Plow Brewing Company,micro,38.4745522221729,-122.740072013595,,
716,Russian River Brewing Co,regional,38.4418139,-122.7116607,Sonoma,CA
717,Russian River Brewing Co - Production,micro,38.4216577,-122.7094385,Sonoma,CA
718,Seismic Brewing Co,micro,38.4042274995945,-122.723620271205,Sonoma,CA
719,Third Street Aleworks,brewpub,38.43982595007,-122.713217499838,Sonoma,CA
720,Yeti Restaurant,brewpub,38.4497163635054,-122.688361,,
721,Shady Oak Barrel House,micro,38.4370939574769,-122.715472553127,,
722,Council Brewing Company,micro,32.832115,-116.97958,San Diego,CA
723,Groundswell Brewing Co,micro,32.8310696,-116.9644235,San Diego,CA
724,3 Disciples Brewing,micro,38.3845125,-122.833250158374,Sonoma,CA
725,California Cider Co.,planning,38.3845125,-122.833250158374,Sonoma,CA
726,Woodfour Brewing Company,brewpub,38.4033133,-122.8211041,Sonoma,CA
727,Bluebird Brasserie,brewpub,34.1489109,-118.4365891,Los Angeles,CA
728,Brewery in Planning - Sherman Oaks,planning,34.1508718,-118.4489865,,
729,Ten Mile Brewing,micro,33.8043697,-118.1806752,Los Angeles,CA
730,Pizza Port Solana Beach,brewpub,32.9977749,-117.2737068,,
731,Solvang Brewing Co,brewpub,34.5961546638664,-120.144866279994,Santa Barbara,CA
732,Sonoma Springs Brewing Co,micro,38.294506,-122.477788,Sonoma,CA
733,Sonoma Grille,brewpub,38.2920432165175,-122.459982098514,Sonoma,CA
734,Progress Brewing,micro,34.0493571836516,-118.059884749276,,
735,South Lake Brewing Company,micro,38.9118004,-120.0074997,El Dorado,CA
736,Brewery At Lake Tahoe,brewpub,38.9467943321399,-119.961915731826,El Dorado,CA
737,Outpost Brewing Co,micro,38.9609739411765,-119.945000117647,,
738,Sidellis Lake Tahoe,brewpub,38.9447279499115,-119.969867893245,El Dorado,CA
739,Cold Water Brewery and Grill,brewpub,38.925231,-119.986213,El Dorado,CA
740,Lake Tahoe AleWorX,micro,38.9147620899163,-120.001995680535,,
741,47 Hills Brewing Co,brewpub,37.64425595,-122.413616770068,San Mateo,CA
742,Brewery in Planning - Stevenson Ranch,planning,34.3864721,-118.5826635,Los Angeles,CA
743,High Water Brewing,proprietor,37.9577016,-121.2907796,,
744,Channel Brewing Co.,micro,37.9543919591837,-121.287410571429,San Joaquin,CA
745,Right Eye Brewing Co,micro,38.242484,-122.041544,Solano,CA
746,Faultline Brewing Co,brewpub,37.3868866209258,-121.989575525141,Santa Clara,CA
747,Firehouse Grill & Brewery,brewpub,37.37738,-122.03007,Santa Clara,CA
748,Red Branch Brewing Company / Rabbits Foot Meadery,micro,37.40446295,-121.992082676137,Santa Clara,CA
749,Lassen Ale Works @ The Pioneer Saloon,brewpub,40.4055904,-120.6326661,Lassen,CA
750,Black Gold Brewing Co,brewpub,35.1410971836735,-119.459165816327,Kern,CA
751,Tahoe Mountain Brewing Company,brewpub,39.170687,-120.141663,Placer,CA
752,Death Valley Brewing,micro,35.8488923548575,-116.206339351428,,
753,Aftershock Brewing Co,micro,33.4931038237071,-117.148530613469,Riverside,CA
754,Karl Strauss Brewing Co,brewpub,33.5258689204202,-117.158447917817,,
755,Tarantula Hill Brewing Company,planning,34.17142715,-118.910587729744,,
756,Westlake Brewing & Libation,micro,34.161542,-118.809516,Ventura,CA
757,Coachella Valley Brewing Co,micro,33.826202,-116.401697,,
758,Absolution Brewing Co,micro,33.8431391,-118.3378601,,
759,Cosmic Brewery,micro,33.8450009362138,-118.31311668331,Los Angeles,CA
760,Dudes' Brewing Co,micro,33.8417185,-118.3115036,Los Angeles,CA
761,Monkish Brewing Co,micro,33.8465751,-118.3101863,Los Angeles,CA
762,Red Car Brewery and Restaurant,brewpub,33.8353441138618,-118.316127395501,Los Angeles,CA
763,Scholb Premium Ales,micro,33.8431475,-118.339288,,
764,Smog City Brewing Wood Cellar,micro,33.8467722,-118.3180205,Los Angeles,CA
765,Strand Brewing Co,micro,33.8414814,-118.3240401,Los Angeles,CA
766,Yorkshire Square Brewing Co.,micro,33.8372008461408,-118.316350719908,Los Angeles,CA
767,Zymurgy Brew Works,micro,33.8635371,-118.3524672,,
768,HopSaint Brewing Company,brewpub,33.8577324,-118.367733,,
769,John Scott Brewing Co.,planning,33.6626232,-117.58938,,
770,Morgan Territory Brewing,micro,37.7545317,-121.4145449,San Joaquin,CA
771,FiftyFifty Brewing Production Facility,micro,39.3225323692432,-120.193172369243,,
772,Kaweah Brewing Co.,micro,36.1930799286453,-119.334979752843,,
773,Dust Bowl Brewing Co,micro,37.50655825,-120.88265345,Stanislaus,CA
774,Sandude Brewing Co,micro,37.479896,-120.859873,Stanislaus,CA
775,Archaic Craft Brewery At Centro,brewpub,33.7419754,-117.823173,,
776,TAPS Brewery and Barrel Room,planning,33.7458511,-117.826166,,
777,Rocland Beverage Co,contract,39.126287,-123.199573,Mendocino,CA
778,Ukiah Brewing Co,brewpub,39.1494585102041,-123.207638326531,Mendocino,CA
779,Karl Strauss Brewing Co - Universal CityWalk,brewpub,34.1322144,-118.3529336,,
780,Rescue Brewing Co,micro,34.0958210564326,-117.648520315882,,
781,Brewery In Planning - Vacaville,planning,38.3565773,-121.9877444,Solano,CA
782,Wolf Creek Brewery,micro,34.4555624289373,-118.580786794735,,
783,Napa Smith Brewery,micro,38.132142,-122.259292,,
784,Mare Island Brewing Co.,brewpub,38.0998706,-122.2631011,,
785,Anheuser-Busch Inc - Los Angeles,large,34.2213918,-118.4721072,Los Angeles,CA
786,"MacLeod Ale Brewing Company, LLC",micro,34.1817375959596,-118.454048818182,Los Angeles,CA
787,House Beer,proprietor,33.9963199183673,-118.477531857143,Los Angeles,CA
788,Venice Ale House Brewing Co,contract,33.994634,-118.480274,Los Angeles,CA
789,Venice Duck Brewery,contract,33.995044,-118.4668875,Los Angeles,CA
790,Topa Topa Brewing Co,micro,34.2781592040816,-119.299444632653,Ventura,CA
791,Anacapa Brewing Co,brewpub,34.2807334693878,-119.293587428571,Ventura,CA
792,Brewery in Planning - Ventura,planning,34.343649,-119.295171010504,Ventura,CA
793,Leashless Brewing,micro,34.2783583966805,-119.290873458709,,
794,Madewest Brewing Company,micro,34.2618160149034,-119.235440075954,Ventura,CA
795,Smoke Mountain Brewery,micro,34.3942095907318,-119.443877930774,,
796,Ventura Coast Brewing Company,micro,34.2798839375,-119.294558770833,,
797,Brewbakers Brewing Co,brewpub,36.3300786,-119.2906961,Tulare,CA
798,Barrel Harbor Brewing Co.,micro,33.14879,-117.221385,San Diego,CA
799,Battlemage Brewing Co,micro,33.140153,-117.227634,San Diego,CA
800,Bear Roots Brewing Company,micro,33.188251,-117.226238,San Diego,CA
801,Belching Beaver Brewery Tavern & Grill,brewpub,33.2021182,-117.241029,,
802,Booze Brothers Brewing Co.,brewpub,33.148212,-117.218025,San Diego,CA
803,Indian Joe Brewing,micro,33.1694168,-117.2204292,San Diego,CA
804,Latitude 33 Brewing Co,micro,33.136105,-117.22485,San Diego,CA
805,Prohibition Brewing,brewpub,33.230457,-117.226841,San Diego,CA
806,Toolbox Brewing Company,micro,33.1359933445993,-117.223973334188,,
807,Wavelength Brewing Company,micro,33.2028185,-117.2418841,San Diego,CA
808,Corralitos Brewing Co,micro,36.9239241,-121.7623105,Santa Cruz,CA
809,Mount Shasta Brewing Co,micro,41.4166213797254,-122.38662508476,,
810,BJs Restaurant & Brewery - West Covina,brewpub,34.0729895180052,-117.886798829661,,
811,Jackrabbit Brewing Co,micro,38.5719882,-121.54112,,
812,Bike Dog Brewing Co,micro,38.5660851,-121.5433734,Yolo,CA
813,Yolo Brewing Co,micro,38.56942885,-121.541958488954,Yolo,CA
814,Five Threads Brewing Company,micro,34.1529112,-118.801724,Los Angeles,CA
815,Sundowner Brewing Co.,micro,34.1448948428425,-118.796231032952,,
816,14 Cannons Brewing Company,micro,34.15334,-118.802397,,
817,Gyppo Ale Mill,micro,40.0237557,-123.9430832,Humboldt,CA
818,LA Bodega Brewing Co,planning,33.9748932,-118.0336975,Los Angeles,CA
819,Stadium Pizza - Murrieta,brewpub,33.5934457955804,-117.247952896829,Riverside,CA
820,Fireman's Brew,contract,34.1667962,-118.6057591,Los Angeles,CA
821,Paperback Brewing Company,planning,34.1683386,-118.6059197,Los Angeles,CA
822,Blue Note Brewing Company,micro,38.6780363330699,-121.771239583043,,
823,The Blue Poppy Brewery,planning,33.8901096,-117.8249705,Orange,CA
824,Sutter Buttes Brewing,brewpub,39.1372328602599,-121.614914694766,,
825,Brewcaipa Brewing Co.,micro,34.033958,-117.040302142354,,
826,Colorado Farm Brewery,micro,37.4002604814483,-105.985591761422,Alamosa,CO
827,San Luis Valley Brewing Co,brewpub,37.4681813,-105.8742898,Alamosa,CO
828,Square Peg Brewerks,micro,37.4681813,-105.8742898,Alamosa,CO
829,Spice Trade Brewing,brewpub,39.802334,-105.0841731,,
830,Denver Beer Co Olde Town Arvada,micro,39.801625,-105.0814554,Jefferson,CO
831,"Grand Lake Brewing Co, The",brewpub,39.799274122449,-105.082455959184,Jefferson,CO
832,New Image Brewing Co,brewpub,39.7993834693878,-105.082459510204,,
833,Aspen Brewing Company,micro,39.2215340164332,-106.859774744915,Pitkin,CO
834,Dry Dock Brewing Co- South Dock,micro,39.6529424,-104.7680096,,
835,Launch Pad Brewery,micro,39.6853036,-104.7911253,Arapahoe,CO
836,Peak To Peak Tap & Brew,brewpub,39.6750535,-104.8366181,,
837,Peak To Peak Tap & Brew,micro,39.7402157,-104.8505299,,
838,Pilothouse Brewing Company,micro,39.6399322244898,-104.791550755102,Arapahoe,CO
839,Dry Dock Brewing Co - North Dock,regional,39.758038,-104.772404,Adams,CO
840,Mad Jack's Mountain Brewery,micro,39.4065126885825,-105.477435203567,,
841,Bottom Shelf Brewery,brewpub,37.2251348,-107.5990683,La Plata,CO
842,City Star Brewing,micro,40.3050521371222,-105.080946465525,Larimer,CO
843,Upslope Brewing Company - Flatiron Park,micro,40.0203098,-105.2183136,,
844,Avery Brewing Co,regional,40.0625835,-105.204765186937,Boulder,CO
845,BJs Restaurant & Brewery - Boulder,brewpub,40.0291592,-105.258512,Boulder,CO
846,Black Cat Brewing,planning,40.0149856,-105.2705456,Boulder,CO
847,Boulder Beer Co,regional,40.026439,-105.2480158,,
848,Boulder Beer On Walnut,brewpub,40.0168555,-105.2804375,Boulder,CO
849,BRU Handbuilt Ales and Eats,brewpub,40.0141462,-105.2293345,Boulder,CO
850,FATE Brewing Company,brewpub,40.0149794,-105.2454818,,
851,Mountain Sun Pub and Brewery,brewpub,40.0190131,-105.2752277,Boulder,CO
852,Stein Brewing Company,micro,40.0238083,-105.2378323,Boulder,CO
853,The Post Brewing Co,brewpub,40.0184764897959,-105.278894204082,Boulder,CO
854,West Flanders Brewing Co,brewpub,40.0217453,-105.260866,Boulder,CO
855,Wild Woods Brewery,micro,40.0162153,-105.2258104,,
856,Breckenridge Brewery & Pub,large,39.4762039248617,-106.044566462636,Summit,CO
857,Big Choice Brewing Co,micro,39.9864294285714,-104.822433,Adams,CO
858,Floodstage Ale Works,brewpub,39.9845656365982,-104.822100851988,,
859,Wonderland Brewing Co.,micro,39.91349895,-105.056081872213,Broomfield,CO
860,Rails End Beer Company,micro,39.9084879,-105.075030240563,Broomfield,CO
861,Eddyline Brewing LLC,micro,38.84025,-106.131606,Chaffee,CO
862,Royal Gorge Brew Pub,brewpub,38.4401053943236,-105.241811269967,,
863,Carbondale Beer Works,brewpub,39.400607122449,-107.213490897959,Garfield,CO
864,105 West Brewing Co,micro,39.3826949498803,-104.866720584377,Douglas,CO
865,Rockyard Brewing Company,brewpub,39.4096188,-104.8723394,Douglas,CO
866,4B's Brewery,brewpub,38.900614,-107.925782,Delta,CO
867,Two22 Brew,micro,39.6342909310345,-104.760169827586,Arapahoe,CO
868,Dostal Alley Brewing Co,brewpub,39.8001431,-105.512426,,
869,Brass Brewing Company,micro,38.8326073,-104.818970612347,El Paso,CO
870,Peaks N Pines Brewing Company,micro,38.889659925238,-104.714604513467,,
871,Bristol Brewing Co,micro,38.8108617,-104.827401,El Paso,CO
872,Cerberus Brewing Company,brewpub,38.8330574,-104.8374071,,
873,Cogstone Brewing Co,brewpub,38.8795959531559,-104.755660034485,El Paso,CO
874,Colorado Mountain Brewery,micro,38.9910371644874,-104.808398853641,El Paso,CO
875,Dueces Wild Brewery,micro,38.8877651,-104.7034318,El Paso,CO
876,FH Beerworks,micro,38.8260086,-104.8237318,,
877,Gold Camp Brewing Co,micro,38.8195724,-104.823552,El Paso,CO
878,Iron Bird Brewing Co.,brewpub,38.8280292,-104.8223799,El Paso,CO
879,Local Relic,brewpub,38.82871975,-104.820386564551,El Paso,CO
880,Lost Friend Brewing Company,micro,38.9082661039119,-104.782362642736,El Paso,CO
881,Phantom Canyon Brewing Co,brewpub,38.83423935,-104.824931398737,El Paso,CO
882,Rock Bottom Brewery - Colorado Springs,brewpub,38.8811909,-104.718194,El Paso,CO
883,Whistle Pig Brewing Company,micro,38.9237267524225,-104.793172305483,El Paso,CO
884,Main Street Brewery/Four Corners,brewpub,37.3484244,-108.5846644,Montezuma,CO
885,J. Fargo's Family Dining & Micro Brewery / Coyote J Brewing Co,brewpub,37.348775,-108.570199,Montezuma,CO
886,WildEdge Brewing Collective,brewpub,37.3499005750932,-108.585311695355,Montezuma,CO
887,Elk Avenue Brewing Company,brewpub,38.8698468478177,-106.986168851588,Gunnison,CO
888,Irwin Brewing Company,micro,38.8669557341938,-106.985301204786,Gunnison,CO
889,Three Barrel Brewing Co,brewpub,37.6790756,-106.3567109,Rio Grande,CO
890,Burgundian Brewing Co.,micro,39.7825168,-105.002409475111,,
891,Chain Reaction Brewing Company,micro,39.698793755102,-105.001629,Denver,CO
892,Ratio Beerworks,micro,39.7615104,-104.9812181,,
893,The Grateful Gnome Sandwich Shoppe and Brewery,brewpub,39.7764426,-105.0432655,Denver,CO
894,The Larimer Beer Company,contract,39.7677376780982,-104.909348665308,Denver,CO
895,10 Barrel Brewing Co - Denver,large,39.7592508,-104.9853655,,
896,14er Brewing Company,proprietor,39.7614112,-104.9839636,Denver,CO
897,Aero Craft Brewing,planning,39.7391428,-104.984696,Denver,CO
898,Banded Oak Brewing Company,brewpub,39.7282897,-104.9874187,,
899,Bierstadt Lagerhaus,brewpub,39.7630094,-104.9838084,Denver,CO
900,Black Beak Brewing,planning,39.7391428,-104.984696,,
901,Black Project Spontaneous & Wild Ales,micro,39.6933607,-104.9872018,Denver,CO
902,Black Shirt Brewing Co,brewpub,39.7698142,-104.9729604,,
903,Black Sky Brewery,brewpub,39.7239431,-104.9983183,,
904,Blue Moon Brewery,large,39.7735561,-104.9769417,Denver,CO
905,Bull & Bush Brewery,brewpub,39.7116689,-104.9488456,,
906,Call To Arms Brewing Company,micro,39.7788541,-105.0435373,,
907,Cerebral Brewing,micro,39.7396825306122,-104.945178326531,Denver,CO
908,Crazy Mountain Brewing Co,regional,39.7236117142857,-105.000292571429,Denver,CO
909,Declaration Brewing Company,micro,39.6797315510204,-104.991005612245,Denver,CO
910,Denver Beer Co,micro,39.7583143,-105.0072502,,
911,Denver Beer Co Canworks,micro,39.7769429,-105.0008302,Denver,CO
912,DeSteeg Brewing Co/Blind Faith Brewing,micro,39.7760619,-105.0438193,,
913,Diebolt Brewing,micro,39.770332,-105.0032079,Denver,CO
914,Dos Luces Brewery,contract,39.6830067,-104.9874923,,
915,"Epic Brewing Co., LLC",micro,39.7632294,-104.9813405,,
916,Factotum Brewhouse,micro,39.7702043,-105.0020653,,
917,Fermaentra,micro,39.6784277,-104.9428631,,
918,Goldspot Brewing Co,micro,39.7868924,-105.0343545,,
919,Good River Beer Company,contract,39.6842121795073,-104.98981685351,Denver,CO
920,Grandma's House,micro,39.7435056734694,-104.987273714286,,
921,Great Divide Brewing Co,regional,39.7539229,-104.9885279,Denver,CO
922,Hogshead Brewery,micro,39.758232,-105.04506,Denver,CO
923,J Moe's Brewing Company,brewpub,39.7800007,-104.9791943,Denver,CO
924,Jagged Mountain Brewery,micro,39.7522457,-104.9913673,Denver,CO
925,Lady Justice Brewing Company,micro,39.7909855,-105.0593393,Denver,CO
926,Little Machine,micro,39.7474051,-105.0243557,,
927,Long Table Brewing,micro,39.7581802448792,-104.928343,Denver,CO
928,Mockery Brewing,micro,39.7712389,-104.9797349,,
929,Novel Strand Brewing,micro,39.718471,-104.992318204082,Denver,CO
930,Odell Brewing Co - Denver,micro,39.7621447,-104.9810078,Denver,CO
931,Our Mutual Friend Brewing,micro,39.7605777,-104.9825596,,
932,Pints Pub Brewery and Freehouse,brewpub,39.737018,-104.9908538,,
933,Platt Park Brewing Co.,micro,39.6826741641985,-104.980596679125,Denver,CO
934,Prost Brewing,micro,39.761363,-105.0067758,,
935,Renegade Brewing Company,micro,39.7183139183674,-104.999263734694,Denver,CO
936,Renegade Brewing Company - Production,micro,39.7183139183674,-104.999263734694,Denver,CO
937,Seedstock Brewery,micro,39.7402520324939,-105.034851939335,Denver,CO
938,Sleeping Giant Brewing Company,micro,39.723797496944,-105.01677288236,Denver,CO
939,The Intrepid Sojourner Beer Project,micro,39.7291386,-104.9993865,Denver,CO
940,The Sandlot Brewery At Coors Field,large,39.7557183618995,-104.992648394272,Denver,CO
941,Thirsty Monk Pub Brewery,micro,39.743154,-104.9682507754,,
942,Vine Street Pub & Brewery,brewpub,39.7434087,-104.9627421,Denver,CO
943,Woods Boss Brewing Company,micro,39.7509153,-104.9845374,Denver,CO
944,Wynkoop Brewing Co,brewpub,39.7535446,-104.9984831,,
945,Zuni Street Brewing Company,micro,39.7585929,-105.015409,Denver,CO
946,Alternation Brewing Company,micro,39.6886637350385,-104.987611697826,,
947,Fiction Beer Company,micro,39.7402188,-104.8854207,,
948,Great Divide Brewing Co - RiNo Barrel Bar,micro,39.7703322,-104.979247,Denver,CO
949,Spangalang Brewery,micro,39.7552227,-104.9770361,Denver,CO
950,Station 26 Brewing Co,micro,39.7693533469388,-104.90626077551,Denver,CO
951,Dillon Dam Brewery,brewpub,39.62760465,-106.060312902355,,
952,Pug Ryan's Brewing Company,brewpub,39.6283267476565,-106.046759752977,,
953,Paradox Beer Co,micro,38.94440915,-105.155048625439,Teller,CO
954,Dolores River Brewery,brewpub,37.47323,-108.504562,Montezuma,CO
955,Animas Brewing Co,brewpub,37.2799721542463,-107.876991231164,La Plata,CO
956,Brew Pub and Kitchen,brewpub,37.2703646364737,-107.883154906291,La Plata,CO
957,Carver Brewing Co,brewpub,37.2748415,-107.8800415,,
958,Durango Brewing Co,brewpub,37.297647,-107.871981,La Plata,CO
959,Steamworks Brewing Co,brewpub,37.272176,-107.87979,La Plata,CO
960,Bonfire Brewing,micro,39.6553196561161,-106.828260010329,,
961,Joyride Brewing Co,micro,39.7531231,-105.053492,Jefferson,CO
962,Gore Range Brewery,brewpub,39.6436746055544,-106.595322816081,Eagle,CO
963,The Brew On Broadway (The BoB),micro,39.6541679183673,-104.987719959184,Arapahoe,CO
964,Atom Brewing Company,micro,40.0488359023256,-105.054232695768,Weld,CO
965,Echo Brewing Cask and Barrel,brewpub,40.05042825,-105.047767891486,Weld,CO
966,Industrial Revolution Brewing Company,micro,40.0516152857143,-105.047755571429,,
967,Estes Park Brewery,micro,40.3714876,-105.5261317,Larimer,CO
968,Lumpy Ridge Brewing Co,micro,40.367158,-105.503658,Larimer,CO
969,Rock Cut Brewing Company,micro,40.3723782473414,-105.523210505317,,
970,Lariat Lodge Brewing,brewpub,39.639351447261,-105.313692483851,Jefferson,CO
971,Barrel Dog Brewing,micro,39.6361637,-105.321457978674,Jefferson,CO
972,Florence Brewing Company,micro,38.3899222,-105.1177755,,
973,Jessup Farm Barrel House,micro,40.5620458,-105.0380013,Larimer,CO
974,New Belgium Brewing Co,regional,40.59335825,-105.067842181802,,
975,Odell Brewing Co,regional,40.5895239,-105.063332717858,,
976,Red Truck Beer Company Ltd.,micro,40.58916845,-105.058489475164,Larimer,CO
977,Anheuser-Busch Inc - Fort Collins,large,40.6181781101695,-105.001968629944,,
978,CooperSmiths Pub and Brewing,brewpub,40.5873784,-105.0755188,Larimer,CO
979,Equinox Brewing,micro,40.5863266,-105.0757134,Larimer,CO
980,McClellan's Brewing Company,brewpub,40.5737952040816,-105.11518055102,,
981,Three Four Beer Company,brewpub,40.5726176,-105.0959634,Larimer,CO
982,Maxline Brewing,micro,40.5505901157245,-105.079748938842,Larimer,CO
983,Pitchers Sports Restaurant and Brewery,brewpub,40.55306785,-105.097395899661,Larimer,CO
984,Echo Brewing Company,brewpub,40.111448,-104.944202,Weld,CO
985,Mountain Cowboy Brewing Company,brewpub,40.0985547346939,-104.93697955102,Weld,CO
986,HighSide Brewery,micro,39.5766332871669,-106.093541588347,Summit,CO
987,Outer Range Brewing Co,micro,39.5892615,-106.0989298,,
988,Copper Club Brewing Co,micro,39.1591638,-108.731492100058,,
989,Suds Brothers Brewing Co #2,brewpub,39.1591622,-108.73268805,,
990,"Guanella Pass Brewing Company, LLC",micro,39.705772,-105.697303,,
991,Glenwood Canyon Brewing Co,brewpub,39.5476563,-107.323424,Garfield,CO
992,Barrels & Bottles Brewery,brewpub,39.7562107,-105.2202098,,
993,Mountain Toad Brewing,micro,39.75807905,-105.22425625,Jefferson,CO
994,Golden City Brewery,brewpub,39.7547116734694,-105.222781326531,Jefferson,CO
995,MillerCoors Brewing Co - Golden,large,39.759495,-105.219592,Jefferson,CO
996,New Terrain Brewing Company,micro,39.7778197470628,-105.185103571308,Jefferson,CO
997,Sherpa Brewery Pvt. Ltd.,contract,39.7443713,-105.19634236597,Jefferson,CO
998,Never Summer Brewing Co,micro,40.0855713002402,-105.941568596986,,
999,Edgewater Brewery,brewpub,39.055655877551,-108.557514387755,,
1000,Kannah Creek Brewing Co,brewpub,39.0851394656243,-108.552261452459,Mesa,CO
1001,Rockslide Brewing Co,brewpub,39.0670106,-108.565915328517,Mesa,CO
1002,"Rocky Mountain Taphouse, LLC",micro,40.387892,-104.7859342,Weld,CO
1003,Brix Taphouse and Brewery,brewpub,40.4249546122449,-104.691137122449,Weld,CO
1004,Crabtree Brewing,micro,40.3899004,-104.7875038,Weld,CO
1005,WeldWerks Brewing Co.,micro,40.3998251,-104.6911497,,
1006,High Alpine Brewing Company,brewpub,38.5446227755102,-106.927037673469,Gunnison,CO
1007,3 Freaks Brewing Co,micro,39.5659575,-104.9426656,Douglas,CO
1008,C.B. and Potts/Big Horn Brewery - Highlands Ranch,brewpub,39.5621167359539,-104.988724575332,Douglas,CO
1009,Tommyknocker Brewery & Pub,micro,39.7417505,-105.5176775,,
1010,Westbound & Down Brewing Company,brewpub,39.7419049,-105.5155002,Clear Creek,CO
1011,Veteran Brothers Brewing Company,brewpub,40.33713,-104.9061919,Weld,CO
1012,Grand Adventure Brewing Company,brewpub,40.0599844027544,-106.39256560329,Grand,CO
1013,Endo Brewing Company,micro,40.0144311,-105.1341065,Boulder,CO
1014,Odd13 Brewing Inc,micro,39.9983626,-105.0878839,Boulder,CO
1015,The Post Brewing Co,brewpub,39.99461105,-105.091316505787,,
1016,Uturn BBQ,brewpub,40.0035307,-105.101616301982,Boulder,CO
1017,Lake City Brewing Company,brewpub,38.0272948560266,-107.319133465444,Hinsdale,CO
1018,6 & 40 Brewery/Taproom,planning,39.6311085,-105.11005818223,Jefferson,CO
1019,Great Frontier Brewing Company,micro,39.6813614,-105.117721624754,Jefferson,CO
1020,WestFax Brewing Co.,micro,39.7415749,-105.0710839,Jefferson,CO
1021,Periodic Brewing LLC,brewpub,39.2496419048566,-106.291776692933,Lake,CO
1022,Acidulous Brewing Company,contract,39.5383949,-105.1059543,Jefferson,CO
1023,Saint Patrick's Brewing Company,micro,39.6125875,-105.024584,Arapahoe,CO
1024,Lone Tree Brewing Co,micro,39.5629869684277,-104.894207450861,,
1025,Bootstrap Brewing,micro,40.16140505,-105.106280819542,,
1026,Left Hand Brewing Company,regional,40.158688,-105.116840311558,,
1027,Pumphouse Brewery and Restaurant,brewpub,40.1687619,-105.1020999,Boulder,CO
1028,Wibby Brewing,micro,40.1623965,-105.100209775206,Boulder,CO
1029,Crystal Springs Brewing Co,micro,39.964883,-105.119781,Boulder,CO
1030,12Degree Brewing,brewpub,39.9782443,-105.1319826,Boulder,CO
1031,Redgarden Brewery,brewpub,39.9674475,-105.1138827,Boulder,CO
1032,Big Thompson Brewery,micro,40.4081124285714,-105.074668714286,Larimer,CO
1033,Buckhorn Brewers LLC,micro,40.4058904,-105.0925735,,
1034,Crow Hop Brewing Co. Ltd.,micro,40.3953648571429,-105.073514428571,,
1035,Loveland Aleworks,micro,40.395410122449,-105.076967204082,Larimer,CO
1036,Rock Bottom Brewery - Centerra Promenade,brewpub,40.418114,-104.990384978473,Larimer,CO
1037,Tilted Barrel Brew Pub,contract,40.4215801632653,-105.077316734694,Larimer,CO
1038,Verboten Brewing,micro,40.396586122449,-105.074967387755,Larimer,CO
1039,Oskar Blues Brewery - Lyons,brewpub,40.2245133216038,-105.267693405737,Boulder,CO
1040,Manitou Brewing Company,brewpub,38.8569869,-104.915741327052,El Paso,CO
1041,Colorado Boy Pizzeria,brewpub,38.4788787229881,-107.877365975036,,
1042,Horsefly Brewing Co,brewpub,38.48272365,-107.871305973622,Montrose,CO
1043,Two Rascals Brewing Co,micro,38.4788199,-107.8800003,Montrose,CO
1044,Bootstrap Brewing Co,micro,40.09681246875,-105.16915809375,Boulder,CO
1045,Periodic Brewing Northglenn,micro,39.8994022605306,-104.961949519177,,
1046,Ouray Brewery,brewpub,38.0229071,-107.6712878,,
1047,Ourayle House Brewery,micro,38.0240204079867,-107.671404818667,Ouray,CO
1048,Red Mountain Brewing,brewpub,38.020713,-107.671615,Ouray,CO
1049,Riff Raff Brewing,brewpub,37.268740056181,-107.008154647924,,
1050,Palisade Brewing Company,brewpub,39.11109565,-108.354255299589,Mesa,CO
1051,Paonia United Brewing Company,micro,38.8689945454444,-107.597696869091,Delta,CO
1052,Elevation Beer Company,micro,38.5180443402639,-106.065937703811,Chaffee,CO
1053,Walter Brewing Company,micro,38.2624164489796,-104.610367714286,,
1054,Pdub Brewing Co,brewpub,38.3164023,-104.7084175,Pueblo,CO
1055,Shamrock Brewing Company,brewpub,38.2696530204082,-104.607864428571,Pueblo,CO
1056,Colorado Boy Pub & Brewery,brewpub,38.152358,-107.757768545455,Ouray,CO
1057,Moonlight Pizza,brewpub,38.5350227142857,-105.993161571429,Chaffee,CO
1058,Angry James Brewing Co,micro,39.633068949504,-106.076463748612,Summit,CO
1059,The Bakers' Brewery,brewpub,39.6297619317425,-106.067200204168,,
1060,Golden Block Brewery,brewpub,37.8119443404304,-107.664230711091,San Juan,CO
1061,Avalanche Brewing Co,brewpub,37.8098898995374,-107.664790985118,San Juan,CO
1062,Butcherknife Brewing Company,micro,40.510887,-106.857763,,
1063,Mahogany Ridge Brewery & Grill,brewpub,40.4838923566791,-106.830688335469,,
1064,Mountain Tap Brewery,brewpub,40.4853039,-106.8355071,Routt,CO
1065,Smuggler's Brewpub,brewpub,37.9358017999979,-107.811427371429,,
1066,Beer By Design Brewery,contract,39.9285623,-104.9417886,,
1067,Mother Tucker Brewery,micro,39.914024759542,-104.958258053435,,
1068,Dodgeton Creek Brewing Co.,planning,37.169397,-104.5005411,Las Animas,CO
1069,C.B. and Potts/Big Horn Brewery - Westminster,brewpub,39.9137611541353,-105.004089874687,,
1070,Kokopelli Beer Company,brewpub,39.8590102032508,-105.06403858694,,
1071,Brewery Rickoli,micro,39.7757286,-105.0818046,Jefferson,CO
1072,Colorado Plus,brewpub,39.7693524,-105.0916384,,
1073,High Hops Brewery,micro,40.4799901,-104.9357557,Weld,CO
